,시군명,식당,식당_영문명,최후의음식,위도,경도
782,부천시,조마루감자탕중동남부점,jomalugamjatangjungdongnambujeom,감자탕,37.4838726,126.7625765
783,부천시,뽕잎사랑샤브칼국수,ppong-ipsalangsyabeukalgugsu,칼국수,37.488759,126.7553017
784,부천시,베이징,beijing,"짜장면, 짬뽕",37.502485,126.7751605
785,부천시,잔치마을,janchima-eul,감자탕,37.5139572,126.8067396
786,부천시,외정황토못메기(부천점),oejeonghwangtomosmegi(bucheonjeom),매운탕,37.5131184,126.8173513
787,부천시,꽃마름,kkochmaleum,0,37.5165662,126.80438
788,부천시,정가네만두샤브,jeong-ganemandusyabeu,0,37.5126721,126.8087449
789,부천시,속초코다리냉면,sogchokodalinaengmyeon,"물냉면, 비빔냉면",37.5013176,126.7771544
790,부천시,스시미야(SUSHIMIYA),seusimiya(SUSHIMIYA),0,37.4845952,126.7819648
791,부천시,빕스부천역사점,,0,37.4839571,126.7828033
792,부천시,백제원약대점,myeongseongchamchi,불고기,37.5095942,126.7753312
793,부천시,본화로(本和盧)왕소금구이,bonhwalo(bonhwano)wangsogeumgu-i,삼겹살,37.4854871,126.7867674
794,부천시,부천맛찬들왕소금구이,bucheonmaschandeul-wangsogeumgu-i,0,37.5021806,126.7714973
795,부천시,대추골,daechugol,0,37.516623,126.7955231
796,부천시,팽현자 당진 아구 동태찜탕,paenghyeonja dangjin agu dongtaejjimtang,0,37.5219812,126.8044562
797,부천시,계절밥상 중동점,gyejeolbabsang jungdongjeom,0,37.5037354,126.7741049
798,부천시,더제이케이키친박스,deojeikeikichinbagseu,피자,37.4689615,126.8121814
799,부천시,오뎅식당,odengsigdang,0,37.5040335,126.7565745
800,부천시,엠제이타워컨벤션,emjeitawokeonbensyeon,0,37.4815706,126.7984917
801,부천시,미강우렁쌈밥&버섯전골,migang-uleongssambab&beoseosjeongol,제육볶음,37.4878704,126.7844313
802,부천시,송도숯불장어구이전문점,songdosuchbuljang-eogu-ijeonmunjeom,장어구이,37.5071474,126.7506379
803,부천시,한촌,hanchon,곰탕_설렁탕,37.4833465,126.7652691
804,부천시,황고집바지락칼국수,,칼국수,37.5050636,126.7536872
805,부천시,개성손만두,gaeseongsonmandu,0,37.4955653,126.7614987
806,부천시,강화토종웅추삼계탕,ganghwatojong-ungchusamgyetang,삼계탕,37.4858217,126.7640175
807,부천시,"놀부보쌈, 족발과부대찌개(중동점)","nolbubossam, jogbalgwabudaejjigae(jungdongjeom)","보쌈, 족발",37.5037912,126.7614157
808,부천시,당아래비빔국수,dang-alaebibimgugsu,막국수,37.488343,126.7866574
809,부천시,라비에벨,labiebel,0,37.5063161,126.7537735
810,부천시,부천에스컨벤션웨딩홀,bucheon-eseukeonbensyeon-wedinghol,0,37.5063161,126.7537735
811,부천시,질마재양대창,jilmajaeyangdaechang,0,37.4965088,126.7784694
812,부천시,대청천가남가마루,daecheongcheonganamgamalu,감자탕,37.5114221,126.7701567
813,부천시,포차샵,pochasyab,주꾸미볶음,37.5287005,126.8086016
814,부천시,현대백화점중동점,hyeondaebaeghwajeomjungdongjeom,0,37.5042071,126.7621381
815,부천시,서안메밀집,seoanmemiljib,막국수,37.4928405,126.7778019
816,부천시,가까운식당,gakkaunsigdang,0,37.5157019,126.7748263
817,부천시,장치봉 맵꼬만 명태찜,jangchibong maebkkoman myeongtaejjim,0,37.4909257,126.78985
818,부천시,청학재,cheonghagjae,삼계탕,37.501178,126.7748591
819,부천시,명가추어탕,myeong-gachueotang,추어탕,37.5237017,126.8096553
820,부천시,청정바지락생칼국수,cheongjeongbajilagsaengkalgugsu,칼국수,37.4926501,126.7590769
821,부천시,안나푸르나레스토랑,annapuleunaleseutolang,0,37.4880687,126.7844647
822,부천시,어가참치,eogachamchi,0,37.5035696,126.763192
823,부천시,정가네생선구이전문,jeong-ganesaengseongu-ijeonmun,0,37.4843485,126.8109325
824,부천시,신신회참치,sinsinhoechamchi,0,37.5060691,126.7562964
825,부천시,초원샤브샤브뷔페,chowonsyabeusyabeubwipe,0,37.4870677,126.7839701
826,부천시,24시전주명가콩나물국밥,24sijeonjumyeong-gakongnamulgugbab,0,37.5107568,126.7755199
827,부천시,손가면옥,songamyeon-og,"물냉면, 비빔냉면",37.5118182,126.7745779
828,부천시,전주콩나물한우국밥,jeonjukongnamulhan-ugugbab,0,37.4828487,126.777911
829,부천시,권순복의우소양념소갈비살,gwonsunbog-uiusoyangnyeomsogalbisal,갈비구이,37.5294237,126.8157157
830,부천시,하남돼지집,hanamdwaejijib,갈비구이,37.484649,126.8073476
831,부천시,라라코스트중동점,lalakoseuteujungdongjeom,0,37.5045698,126.7677465
832,부천시,원조마산아구,wonjomasan-agu,0,37.5032315,126.7609086
833,부천시,디아몽컨벤션,diamongkeonbensyeon,0,37.488759,126.7553017
834,부천시,제주사랑,jejusalang,0,37.4965088,126.7784694
835,부천시,벗이랑,beos-ilang,0,37.4857929,126.7816333
836,부천시,엉터리생고기,eongteolisaeng-gogi,삼겹살,37.4822604,126.7812933
837,부천시,"원할머니보쌈, 족발 부천역곡점","wonhalmeonibossam, jogbal bucheon-yeoggogjeom","보쌈, 족발",37.4854298,126.8110202
838,부천시,털보해물탕,teolbohaemultang,0,37.4838726,126.7625765
839,부천시,신(申)동운참치,sin(sin)dong-unchamchi,0,37.4869293,126.7822179
840,부천시,이학갈비,ihaggalbi,갈비구이,37.4968996,126.7618789
841,부천시,조박사아구까치복,jobagsaagukkachibog,0,37.5197576,126.7899604
842,부천시,작동오리불고기,joseonhwalojib gimpoyang-gogjeom,불고기,37.5145636,126.8139092
843,부천시,강원토종삼계탕,gang-wontojongsamgyetang,삼계탕,37.4893739,126.7563513
844,부천시,무영쌈밥(원종점),muyeongssambab(wonjongjeom),제육볶음,37.5318667,126.8054029
845,부천시,김포한탄강부천점,gimpohantangangbucheonjeom,매운탕,37.5318667,126.8054029
846,부천시,화로구이,odusanmaggugsu(tong-illojig-yeongjeom),갈비구이,37.4883711,126.7594074
847,부천시,우소보소수련,usobososulyeon,불고기,37.5029547,126.780497
848,부천시,채림웨딩부페.라시떼 데장땅,chaelim-wedingbupe.lasitte dejangttang,0,37.4845952,126.7819648
849,부천시,털보꽃게아구,teolbokkochgeagu,0,37.4856556,126.7852971
850,부천시,부천어다리(상동점),bucheon-eodali(sangdongjeom),0,37.5051499,126.7518887
851,부천시,산마루촌,sanmaluchon,훈제오리,37.5128462,126.8219102
852,부천시,경도복집,gyeongdobogjib,0,37.5097863,126.8126318
853,부천시,참맛진숯불갈비,chammasjinsuchbulgalbi,갈비구이,37.5034229,126.761971
854,부천시,뚝배기손칼국수,ttugbaegisonkalgugsu,칼국수,37.4897617,126.743912
855,부천시,사월애한정식,sawol-aehanjeongsig,갈비찜,37.4894037,126.7853201
856,부천시,조마루뼈다귀,jomaluppyeodagwi,감자탕,37.4980641,126.7863015
857,부천시,청기와가든,cheong-giwagadeun,갈비구이,37.4815392,126.7810806
858,부천시,영웨딩컨벤션,?galbienjoi,0,37.484346,126.7694945
859,부천시,나우베베부천점,naubebebucheonjeom,0,37.5062911,126.7504711
860,부천시,본가한식보리밥부페,bongahansigbolibabbupe,0,37.4939833,126.7420543
861,부천시,농협목우촌웰빙마을청춘옥점,nonghyeobmog-uchon-welbingma-eulcheongchun-ogjeom,갈비구이,37.4868208,126.813131
862,부천시,천지연,cheonjiyeon,갈비구이,37.4947576,126.7721082
863,부천시,숲속의라움,supsog-uilaum,0,37.4784056,126.7635776
864,부천시,현대옥 부천중동점,hyeondaeog bucheonjungdongjeom,0,37.501178,126.7748591
865,성남시,한주,hanju,"보쌈, 족발",37.4287994,127.1457913
866,성남시,한성 매운순대 가(家),hanseong maeunsundae ga(ga),0,37.4296909,127.1304274
867,성남시,본죽,bonjug,0,37.4304412,127.1363716
868,성남시,오백국수,obaeggugsu,막국수,37.4458871,127.1631816
869,성남시,강남면옥,gangnammyeon-og,갈비탕,37.3842253,127.1311295
870,성남시,살라타이(Sala Thai),sallatai(Sala Thai),0,37.3590027,127.1069424
871,성남시,중림동닭한마리칼국수,junglimdongdalghanmalikalgugsu,칼국수,37.4721863,127.1425955
872,성남시,돼지랑 콩나물,dwaejilang kongnamul,제육볶음,37.439938,127.1776552
873,성남시,예가낙지마을,yeganagjima-eul,산낙지,37.4325577,127.1591195
874,성남시,돌쌈장작구이,dolssamjangjaggu-i,훈제오리,37.4293045,127.1376011
875,성남시,전주콩나물한시루국밥2,jeonjukongnamulhansilugugbab2,0,37.4315272,127.1681788
876,성남시,스시림(林),seusilim(lim),0,37.4334743,127.1609293
877,성남시,감미,gammi,제육볶음,37.4175857,127.1263515
878,성남시,초원식당,chowonsigdang,제육볶음,37.4465527,127.164008
879,성남시,맛집,masjib,훈제오리,37.4529989,127.1610155
880,성남시,고향식당,gohyangsigdang,곰탕_설렁탕,37.4343318,127.1379039
881,성남시,곤지암소머리국밥,gonjiamsomeoligugbab,곰탕_설렁탕,37.4330277,127.164736
882,성남시,금광풍년쌈밥,geumgwangpungnyeonssambab,제육볶음,37.4452481,127.1626491
883,성남시,생선초밥집,saengseonchobabjib,0,37.3762572,127.1166532
884,성남시,어도,eodo,0,37.3607529,127.11444
885,성남시,춘향골남원추어탕,chunhyang-golnam-wonchueotang,추어탕,37.3601414,127.1131071
886,성남시,산천민물매운탕 포차,sancheonminmulmaeuntang pocha,매운탕,37.4124722,127.1309291
887,성남시,막내쌈밥,magnaessambab,0,37.372953,127.1140177
888,성남시,두리의정부부대찌개,duliuijeongbubudaejjigae,0,37.4129191,127.1342056
889,성남시,남원추어탕,nam-wonchueotang,추어탕,37.3707541,127.1144322
890,성남시,향촌,hyangchon,0,37.3839211,127.1523228
891,성남시,우리네 코다리,uline kodali,0,37.3762572,127.1166532
892,성남시,안동황우촌,andonghwang-uchon,갈비구이,37.4116072,127.1309277
893,성남시,분당유황오리진흙구이,bundang-yuhwang-olijinheulg-gu-i,훈제오리,37.3835055,127.1382982
894,성남시,동방양고기,dongbang-yang-gogi,0,37.4100584,127.1301005
895,성남시,동해세꼬시,donghaesekkosi,0,37.4122457,127.1320131
896,성남시,대가옥,daegaog,"보쌈, 족발",37.339373,127.1224092
897,성남시,청국장과 보리밥,cheong-gugjang-gwa bolibab,0,37.3914758,127.1336036
898,성남시,늘봄웰봄,neulbom-welbom,갈비구이,37.3746444,127.1067946
899,성남시,메종드베르,mejongdeubeleu,0,37.4115543,127.1298206
900,성남시,푸른참치,puleunchamchi,0,37.3647596,127.1076276
901,성남시,락앤웍,jeongtong samgyetang,"짜장면, 짬뽕",37.3608964,127.1051051
902,성남시,한울,han-ul,삼겹살,37.3518955,127.1048559
903,성남시,이경진우렁쌈밥정식,igyeongjin-uleongssambabjeongsig,제육볶음,37.3642562,127.1062385
904,성남시,더블유힐스컨벤션,deobeul-yuhilseukeonbensyeon,0,37.4130257,127.1272138
905,성남시,찌개애 감동,jjigaeae gamdong,0,37.3746444,127.1067946
906,성남시,명동칼국수샤브샤브,myeongdongkalgugsusyabeusyabeu,칼국수,37.3775314,127.1126358
907,성남시,정가네어죽마을,jeong-ganeeojugma-eul,매운탕,37.3398446,127.109771
908,성남시,홍수계안동찜닭 오리역점,hongsugyeandongjjimdalg oliyeogjeom,닭갈비,37.3399823,127.1069049
909,성남시,평가옥,pyeong-gaog,"물냉면, 비빔냉면",37.4006114,127.1069321
910,성남시,자산어보 판교점,jasan-eobo pangyojeom,0,37.3954205,127.1081559
911,성남시,얼씨92숯불갈비,eolssi92suchbulgalbi,갈비구이,37.3976972,127.1113777
912,성남시,제주명품꺼먹돼지장군부대찌개,jejumyeongpumkkeomeogdwaejijang-gunbudaejjigae,삼겹살,37.4037259,127.0998775
913,성남시,명품가마닭칼국수,myeongpumgamadalgkalgugsu,칼국수,37.4056353,127.1292911
914,성남시,카리,kali,0,37.3704731,127.1064389
915,성남시,분당평양면옥,bundangpyeong-yangmyeon-og,"물냉면, 비빔냉면",37.3850597,127.1343829
916,성남시,(선)속초코다리냉면,(seon)sogchokodalinaengmyeon,"물냉면, 비빔냉면",37.3971997,127.1134888
917,성남시,평가옥별관,pyeong-gaogbyeolgwan,0,37.3689471,127.1100493
918,성남시,한국집,hangugjib,0,37.392696,127.1119577
919,성남시,금강산추어탕,geumgangsanchueotang,추어탕,37.4333264,127.1262418
920,성남시,소봉촌 쌈밥,sobongchon ssambab,제육볶음,37.4413541,127.1348203
921,성남시,갈비가문,galbigamun,갈비구이,37.4390834,127.1427374
922,성남시,형제횟집,hyeongjehoesjib,0,37.4394677,127.1295966
923,성남시,양지생고기식당,yangjisaeng-gogisigdang,갈비구이,37.4551082,127.1602853
924,성남시,복정랍스타,bogjeonglabseuta,0,37.4649682,127.127458
925,성남시,바다해물짬뽕,badahaemuljjamppong,짬뽕,37.4439135,127.1343163
926,성남시,명륜진사갈비 신흥점,myeonglyunjinsagalbi sinheungjeom,갈비구이,37.4425511,127.1510946
927,성남시,본죽(신흥동점),bonjug(sinheungdongjeom),0,37.4434151,127.151876
928,성남시,원조할매순대국,wonjohalmaesundaegug,0,37.4441373,127.1272652
929,성남시,김삿갓막국수,gimsasgasmaggugsu,막국수,37.4278029,127.0710536
930,성남시,오박사생고기,obagsasaeng-gogi,삼겹살,37.4382743,127.141233
931,성남시,장수골 화로구이 단대동점,jangsugol hwalogu-i dandaedongjeom,갈비구이,37.4538557,127.1603957
932,성남시,스시안,seusian,0,37.4564118,127.1624242
933,성남시,안면도바지락칼국수,anmyeondobajilagkalgugsu,칼국수,37.4665791,127.1374306
934,성남시,전주콩뿌리콜나물국밥,jeonjukongppulikolnamulgugbab,0,37.4682703,127.1397622
935,성남시,함경면옥,hamgyeongmyeon-og,갈비구이,37.4605501,127.1670106
936,성남시,대운숯불갈비,daeunsuchbulgalbi,갈비구이,37.4359407,127.1412626
937,성남시,중화요리 믿음,junghwayoli mid-eum,"짜장면, 짬뽕",37.4325577,127.1591195
938,성남시,모란왕족발,molan-wangjogbal,"보쌈, 족발",37.4322771,127.1301494
939,성남시,단정 숯불갈비,hongcheongamjatang,갈비구이,37.4202254,127.1572638
940,성남시,무봉리토종순대국,mubonglitojongsundaegug,0,37.4286621,127.1399838
941,성남시,뚱뚜루,ttungttulu,삼겹살,37.4180813,127.1263523
942,성남시,아카미,akami,0,37.4312769,127.1301816
943,성남시,장모님콩밭,jangmonimkongbat,0,37.4315272,127.1681788
944,성남시,꽃게맨꽃게걸,kkochgemaenkkochgegeol,0,37.4332778,127.1295748
945,성남시,신한펠리체 웨딩 & 연회,sinhanpelliche weding & yeonhoe,0,37.4373816,127.1418189
946,성남시,자연밥상,jayeonbabsang,추어탕,37.4325577,127.1591195
947,성남시,까치골가든,kkachigolgadeun,장어구이,37.4586643,127.1244863
948,성남시,취룡,chwilyong,"짜장면, 짬뽕",37.4412493,127.1473744
949,성남시,서문일식,seomun-ilsig,0,37.443746,127.1390169
950,성남시,영미가든,yeongmigadeun,갈비구이,37.4595257,127.1439283
951,성남시,도도해,dodohae,0,37.4427491,127.1361788
952,성남시,한양본갈비,han-yangbongalbi,갈비구이,37.4476585,127.144844
953,성남시,동신선참치,dongsinseonchamchi,0,37.4431339,127.1385186
954,성남시,김's(김스) 양꼬치 제작소,gim's(gimseu) yangkkochi jejagso,0,37.4653026,127.1348511
955,성남시,천하통일회수중공원,108@dolsamgyeob,0,37.4380555,127.1273795
956,성남시,"장군족발보쌈, 족발","jang-gunjogbalbossam, jogbal","보쌈, 족발",37.4429159,127.1400437
957,성남시,옛골토성,yesgoltoseong,훈제오리,37.465718,127.1339814
958,성남시,신찌네,sinjjine,산낙지,37.465158,127.1352351
959,성남시,벌교꼬막정식남도향,beolgyokkomagjeongsignamdohyang,0,37.458855,127.1472613
960,성남시,연놀부감자탕,yeonnolbugamjatang,감자탕,37.4626292,127.1685976
961,성남시,대가,daega,0,37.4431625,127.1371287
962,성남시,쌈촌,ssamchon,제육볶음,37.4573827,127.1266769
963,성남시,황제 삼계탕 전문점,hwangje samgyetang jeonmunjeom,삼계탕,37.421498,127.1154112
964,성남시,신강 양꼬치,singang yangkkochi,0,37.4396113,127.1301279
965,성남시,청마루,cheongmalu,갈비찜,37.4597425,127.1434879
966,성남시,경원목장,gyeong-wonmogjang,갈비구이,37.4429105,127.1368232
967,성남시,굴마을 낙지촌,gulma-eul nagjichon,0,37.4393335,127.1286811
968,성남시,하수끼(신흥점),hasukki(sinheungjeom),0,37.4433007,127.1422932
969,성남시,천수정,cheonsujeong,0,37.4250832,127.0955442
970,성남시,"놀부 족발 보쌈, 족발 express","nolbu jogbal bossam, jogbal express","보쌈, 족발",37.4471085,127.1451255
971,성남시,본죽(시청점),bonjug(sicheongjeom),0,37.4438588,127.142735
972,성남시,아미,ami,곰탕_설렁탕,37.4458285,127.1455977
973,성남시,서민,seomin,0,37.4386393,127.1290754
974,성남시,신평양찹쌀순대,sinpyeong-yangchabssalsundae,0,37.4433869,127.1378185
975,성남시,고암남원추어탕,goamnam-wonchueotang,추어탕,37.4629711,127.1689601
976,성남시,복정 연탄갈비,bogjeong yeontangalbi,삼겹살,37.4638783,127.1272075
977,성남시,밀숲 남한산성점,milsup namhansanseongjeom,0,37.4632409,127.1692885
978,성남시,옛날감자탕 수진점,yesnalgamjatang sujinjeom,0,37.4383282,127.1413461
979,성남시,박가 뼈다귀 감자탕,bagga ppyeodagwi gamjatang,감자탕,37.4433583,127.1391857
980,성남시,마루,malu,0,37.4443006,127.1424081
981,성남시,부촌,buchon,훈제오리,37.4394977,127.1429302
982,성남시,배밭갈비,baebatgalbi,갈비구이,37.4491884,127.1462934
983,성남시,두배마니,dubaemani,갈비구이,37.4423298,127.1479302
984,성남시,한방전주콩나물국밥,hanbangjeonjukongnamulgugbab,0,37.4446601,127.1431546
985,성남시,마산아구,masan-agu,0,37.4414438,127.1351595
986,성남시,황제,hwangje,"물냉면, 비빔냉면",37.419055,127.1167405
987,성남시,태능갈비,taeneung-galbi,갈비구이,37.4414697,127.1361765
988,성남시,홍루원,hongluwon,짬뽕,37.4095031,127.0977163
989,성남시,초원가든 왕대박 돼지고기 김치찌개,chowongadeun wangdaebag dwaejigogi gimchijjigae,삼겹살,37.4219941,127.104883
990,성남시,일번지 정육식당,ilbeonji jeong-yugsigdang,갈비구이,37.4435215,127.1383498
991,성남시,송이와 은어향기,song-iwa eun-eohyang-gi,칼국수,37.4259964,127.1026628
992,성남시,산해별미곤드레밥,sanhaebyeolmigondeulebab,0,37.4622679,127.1412885
993,성남시,꽃게 돈 갈비(위례점),kkochge don galbi(wilyejeom),0,37.4648246,127.1352911
994,성남시,큰맘할매순대국,keunmamhalmaesundaegug,0,37.4360546,127.1279637
995,성남시,이박사생고기,ibagsasaeng-gogi,삼겹살,37.4350258,127.1295439
996,성남시,착한 닭갈비,chaghan dalg-galbi,닭갈비,37.4409178,127.1458482
997,성남시,쿠우쿠우,kuukuu,0,37.4416868,127.1354085
998,성남시,엉터리생고기,eongteolisaeng-gogi,불고기,37.4331938,127.1322977
999,성남시,무궁화 한우생고기,mugunghwa han-usaeng-gogi,삼겹살,37.4299166,127.1300437
1000,성남시,온달,ondal,삼겹살,37.4341637,127.135158
1001,성남시,남원추어탕 추담골,nam-wonchueotang chudamgol,추어탕,37.3399545,127.1077399
1002,성남시,"장비빔국수와 굴밥보쌈, 족발","jangbibimgugsuwa gulbabbossam, jogbal",막국수,37.3881704,127.1238529
1003,성남시,머내골이야기,meonaegol-iyagi,삼겹살,37.3448444,127.1003321
1004,성남시,야탑맛집바다향왕코다리,yatabmasjibbadahyang-wangkodali,0,37.4058865,127.1302967
1005,성남시,초심한우정육식당,chosimhan-ujeong-yugsigdang,삼겹살,37.3518955,127.1048559
1006,성남시,페삭,pesag,0,37.3780634,127.1122414
1007,성남시,채선당 서현점,chaeseondang seohyeonjeom,0,37.3839741,127.1214863
1008,성남시,(주)먹보한우광주점(분당지점),(ju)meogbohan-ugwangjujeom(bundangjijeom),0,37.3470873,127.1113838
1009,성남시,불고기미식관,bulgogimisiggwan,불고기,37.3687242,127.1074412
1010,성남시,으뜸유황호박오리,sinchonseolleongtang,훈제오리,37.369563,127.1064377
1011,성남시,미카도,mikado,0,37.3671118,127.1070213
1012,성남시,(주)토다이 분당점,(ju)todai bundangjeom,0,37.3608964,127.1051051
1013,성남시,포메인 서판교점,pomein seopangyojeom,0,37.3922821,127.076216
1014,성남시,샤브향이매야탑점,syabeuhyang-imaeyatabjeom,0,37.3977505,127.1301813
1015,성남시,능라도,neunglado,"물냉면, 비빔냉면",37.3916397,127.0651375
1016,성남시,진궁,jingung,"짜장면, 짬뽕",37.392498,127.0768035
1017,성남시,해도락,haedolag,0,37.4020965,127.1086735
1018,성남시,한우나리,han-unali,삼겹살,37.3996386,127.0958517
1019,성남시,천지한우전문점,cheonjihan-ujeonmunjeom,삼겹살,37.3647596,127.1076276
1020,성남시,수내칡냉면,sunaechilgnaengmyeon,"물냉면, 비빔냉면",37.3687242,127.1074412
1021,성남시,미가온,migaon,산낙지,37.3917522,127.0563294
1022,성남시,청우밥사랑,cheong-ubabsalang,감자탕,37.3888656,127.1224312
1023,성남시,포사오,posao,0,37.4037259,127.0998775
1024,성남시,샤브향,syabeuhyang,0,37.3996932,127.0951289
1025,성남시,용인전통순대국,yong-injeontongsundaegug,0,37.4037259,127.0998775
1026,성남시,통큰낙지,tongkeunnagji,산낙지,37.4037259,127.0998775
1027,성남시,선한레시피 정자점,seonhanlesipi jeongjajeom,0,37.3590316,127.1239303
1028,성남시,"장비빔국수와굴국밥보쌈, 족발","jangbibimgugsuwagulgugbabbossam, jogbal",막국수,37.3900822,127.0915488
1029,성남시,서가앤쿡,seogaaenkug,0,37.3859742,127.1216588
1030,성남시,스시앤스시한조,seusiaenseusihanjo,0,37.3859742,127.1216588
1031,성남시,대로식당,daelosigdang,갈비구이,37.3835901,127.1352159
1032,성남시,미스터쭝해물갈비찜,miseuteojjunghaemulgalbijjim,0,37.3768977,127.1333751
1033,성남시,흑돈가,heugdonga,삼겹살,37.4006114,127.1069321
1034,성남시,빕스판교점,bibseupangyojeom,0,37.3971997,127.1134888
1035,성남시,계절밥상판교점,gyejeolbabsangpangyojeom,0,37.3971997,127.1134888
1036,성남시,아미고쿡,amigokug,0,37.410556,127.1281585
1037,성남시,메이찬,meichan,"짜장면, 짬뽕",37.3492326,127.110405
1038,성남시,엘에이북창동순두부분당수내점,el-eibugchangdongsundububundangsunaejeom,0,37.3800869,127.1161848
1039,성남시,조이포,joipo,0,37.4006114,127.1069321
1040,성남시,명품 조박사 짬뽕짜장,myeongpum jobagsa jjamppongjjajang,"짜장면, 짬뽕",37.39545,127.115327
1041,성남시,가장맛있는족발,gajangmas-issneunjogbal,"보쌈, 족발",37.4006114,127.1069321
1042,성남시,코다리밥상,kodalibabsang,"물냉면, 비빔냉면",37.3918639,127.1329606
1043,성남시,진진수라 판교점,jinjinsula pangyojeom,불고기,37.4006114,127.1069321
1044,성남시,김영희동태찜&코다리냉면,gim-yeonghuidongtaejjim&kodalinaengmyeon,0,37.3808612,127.1167957
1045,성남시,더 집밥,deo jibbab,"불고기, 제육볶음",37.4020049,127.1103787
1046,성남시,에이치541,eichi541,0,37.392696,127.1119577
1047,성남시,키친미타니야 현대판교점,kichinmitaniya hyeondaepangyojeom,0,37.392696,127.1119577
1048,성남시,게이트나인,geiteunain,0,37.392696,127.1119577
1049,성남시,(주)밀탑 판교점,(ju)miltab pangyojeom,0,37.392696,127.1119577
1050,성남시,장성만 낙지전문점,jangseongman nagjijeonmunjeom,산낙지,37.4533035,127.1053776
1051,성남시,257의정부부대찌개,257uijeongbubudaejjigae,0,37.4558809,127.1619258
1052,성남시,유정혜등촌샤브칼국수,yujeonghyedeungchonsyabeukalgugsu,칼국수,37.458437,127.1264638
1053,성남시,월남선생,wolnamseonsaeng,0,37.4608872,127.1269652
1054,성남시,응암역소문난순대국,eung-am-yeogsomunnansundaegug,0,37.4651577,127.1272661
1055,성남시,열두화덕,yeolduhwadeog,"갈비구이, 떡갈비",37.4278842,127.0706583
1056,성남시,할매순대국,halmaesundaegug,0,37.4489707,127.1399644
1057,성남시,돈삼겹,donsamgyeob,삼겹살,37.4721863,127.1425955
1058,성남시,장봉달설렁탕,jangbongdalseolleongtang,곰탕_설렁탕,37.4695756,127.1482654
1059,성남시,소랑바다랑,solangbadalang,산낙지,37.4656858,127.1385706
1060,성남시,놀부부대찌개,nolbubudaejjigae,0,37.4399694,127.1617904
1061,성남시,그집 갈매기살,geujib galmaegisal,"보쌈, 족발",37.4324937,127.1298221
1062,성남시,마산아구찜,masan-agujjim,0,37.4385561,127.1608495
1063,성남시,"원할머니보쌈, 족발모란점","wonhalmeonibossam, jogbalmolanjeom","보쌈, 족발",37.4315566,127.1298544
1064,성남시,무교동 낙지생각,mugyodong nagjisaeng-gag,산낙지,37.4316104,127.1301256
1065,성남시,진진불고기,jinjinbulgogi,"짜장면, 짬뽕",37.3766745,127.1395392
1066,성남시,먹보네칼국수,meogbonekalgugsu,칼국수,37.369724,127.1426875
1067,성남시,논두렁손추어탕,nonduleongsonchueotang,추어탕,37.3984979,127.1306004
1068,성남시,카페보니또 서현본점,kapebonitto seohyeonbonjeom,0,37.3834725,127.1434357
1069,성남시,운중농원갈비,unjungnong-wongalbi,갈비구이,37.3942254,127.0452754
1070,성남시,자연애쭈꾸미,jayeon-aejjukkumi,주꾸미볶음,37.3762572,127.1166532
1071,성남시,달인참치,godeogsaeng-gogi,0,37.411445,127.1309387
1072,성남시,먹개비촌,,0,37.3771162,127.1392916
1073,성남시,푸른바다 볼테기,puleunbada boltegi,0,37.3611415,127.1131086
1074,성남시,분당서서갈비,bundangseoseogalbi,갈비구이,37.4065594,127.140881
1075,성남시,만나옥,mannaog,0,37.3611682,127.1134924
1076,성남시,제일콩집,jeilkongjib,0,37.3695297,127.1134031
1077,성남시,기장산 꼼장어,gijangsan kkomjang-eo,장어구이,37.3482587,127.1112727
1078,성남시,광복동야시장식당,chaghan dalg-galbi,0,37.4125243,127.1326575
1079,성남시,야탑골한방삼계탕,yatabgolhanbangsamgyetang,삼계탕,37.4106393,127.1344276
1080,성남시,남영불갈비,nam-yeongbulgalbi,삼겹살,37.4102471,127.1305752
1081,성남시,고향집 삼계탕,gohyangjib samgyetang,삼계탕,37.3609253,127.1131082
1082,성남시,양씨네왕순대야탑점,yangssinewangsundaeyatabjeom,0,37.4040336,127.1507928
1083,성남시,만강,mangang,장어구이,37.4129401,127.1314608
1084,성남시,강남가브리와뽈살,gangnamgabeuliwappolsal,갈비구이,37.4132196,127.1312693
1085,성남시,1988고기불패,1988gogibulpae,삼겹살,37.3857816,127.1249895
1086,성남시,하성손칼국수,haseongsonkalgugsu,칼국수,37.3601409,127.1136602
1087,성남시,진지방순대국,jinjibangsundaegug,0,37.4108331,127.1301809
1088,성남시,취홍,chwihong,"짜장면, 짬뽕",37.3845007,127.1346868
1089,성남시,(주)바실리움,(ju)basillium,0,37.4130837,127.1234072
1090,성남시,약초마을 분당점,yagchoma-eul bundangjeom,삼계탕,37.3779994,127.1132122
1091,성남시,직화쌈밥정식,jighwassambabjeongsig,불고기,37.3834718,127.1514073
1092,성남시,미가미,migami,0,37.3845007,127.1346868
1093,성남시,만족오향족발 정자점,manjog-ohyangjogbal jeongjajeom,"보쌈, 족발",37.3669229,127.1066824
1094,성남시,박가네가마솥삼겹살,bagganegamasotsamgyeobsal,삼겹살,37.4105032,127.1352971
1095,성남시,칸지고고,kanjigogo,"짜장면, 짬뽕",37.3775314,127.1126358
1096,성남시,오리랑돼지랑(할매오삼구이),olilangdwaejilang(halmaeosamgu-i),불고기,37.3796182,127.1164099
1097,성남시,빨간 뻘 낙지,ppalgan ppeol nagji,산낙지,37.3850047,127.1351845
